x,y,WIND_DIRECTION,UTC_YEAR,DEW_POINT_TEMP,WINDCHILL_FLAG,WIND_SPEED_FLAG,LOCAL_DATE,STATION_PRESSURE_FLAG,TEMP,RELATIVE_HUMIDITY,LOCAL_HOUR,PRECIP_AMOUNT,WIND_DIRECTION_FLAG,WINDCHILL,LOCAL_MONTH,PRECIP_AMOUNT_FLAG,TEMP_FLAG,DEW_POINT_TEMP_FLAG,WEATHER_ENG_DESC,ID,HUMIDEX_FLAG,WEATHER_FRE_DESC,UTC_DATE,STATION_NAME,HUMIDEX,UTC_MONTH,LOCAL_YEAR,VISIBILITY_FLAG,UTC_DAY,WIND_SPEED,PROVINCE_CODE,RELATIVE_HUMIDITY_FLAG,LOCAL_DAY,CLIMATE_IDENTIFIER,VISIBILITY,STATION_PRESSURE
-76.59944444444444,44.223333333333336,34,2018,-4.9,,,2018-11-20 12:00:00,,-2.3,83,12,0.1,,-8,11,,,,NA,6104142.2018.11.20.12,,ND,2018-11-20T17:00:00,KINGSTON CLIMATE,,11,2018,,20,18,ON,,20,6104142,,100.27
-76.59944444444444,44.223333333333336,34,2018,-6.0,,,2018-11-20 13:00:00,,-2.8,79,13,0,,-8,11,,,,NA,6104142.2018.11.20.13,,ND,2018-11-20T18:00:00,KINGSTON CLIMATE,,11,2018,,20,16,ON,,20,6104142,,100.28
-76.59944444444444,44.223333333333336,34,2018,-6.4,,,2018-11-20 14:00:00,,-2.8,76,14,0,,-7,11,,,,NA,6104142.2018.11.20.14,,ND,2018-11-20T19:00:00,KINGSTON CLIMATE,,11,2018,,20,13,ON,,20,6104142,,100.27
-76.59944444444444,44.223333333333336,33,2018,-7.9,,,2018-11-20 15:00:00,,-2.5,66,15,0,,-7,11,,,,NA,6104142.2018.11.20.15,,ND,2018-11-20T20:00:00,KINGSTON CLIMATE,,11,2018,,20,11,ON,,20,6104142,,100.31
-76.59944444444444,44.223333333333336,32,2018,-8.1,,,2018-11-20 16:00:00,,-2.6,66,16,0,,-7,11,,,,NA,6104142.2018.11.20.16,,ND,2018-11-20T21:00:00,KINGSTON CLIMATE,,11,2018,,20,14,ON,,20,6104142,,100.39
-76.59944444444444,44.223333333333336,32,2018,-8.1,,,2018-11-20 17:00:00,,-3.7,72,17,0,,-6,11,,,,NA,6104142.2018.11.20.17,,ND,2018-11-20T22:00:00,KINGSTON CLIMATE,,11,2018,,20,5,ON,,20,6104142,,100.45
-76.59944444444444,44.223333333333336,0,2018,-7.5,,,2018-11-20 18:00:00,,-3.7,75,18,0,,,11,,,,NA,6104142.2018.11.20.18,,ND,2018-11-20T23:00:00,KINGSTON CLIMATE,,11,2018,,20,0,ON,,20,6104142,,100.46
-76.59944444444444,44.223333333333336,28,2018,-7.3,,,2018-11-20 19:00:00,,-3.0,72,19,0,,-9,11,,,,NA,6104142.2018.11.20.19,,ND,2018-11-21T00:00:00,KINGSTON CLIMATE,,11,2018,,21,21,ON,,20,6104142,,100.52
-76.59944444444444,44.223333333333336,26,2018,-8.1,,,2018-11-20 20:00:00,,-4.5,75,20,0,,-10,11,,,,NA,6104142.2018.11.20.20,,ND,2018-11-21T01:00:00,KINGSTON CLIMATE,,11,2018,,21,16,ON,,20,6104142,,100.54
-76.59944444444444,44.223333333333336,27,2018,-9.3,,,2018-11-20 21:00:00,,-5.2,73,21,0,,-11,11,,,,NA,6104142.2018.11.20.21,,ND,2018-11-21T02:00:00,KINGSTON CLIMATE,,11,2018,,21,16,ON,,20,6104142,,100.54
-76.59944444444444,44.223333333333336,28,2018,-9.8,,,2018-11-20 22:00:00,,-5.5,71,22,0,,-11,11,,,,NA,6104142.2018.11.20.22,,ND,2018-11-21T03:00:00,KINGSTON CLIMATE,,11,2018,,21,15,ON,,20,6104142,,100.53
-76.59944444444444,44.223333333333336,30,2018,-10.1,,,2018-11-20 23:00:00,,-5.2,69,23,0,,-10,11,,,,NA,6104142.2018.11.20.23,,ND,2018-11-21T04:00:00,KINGSTON CLIMATE,,11,2018,,21,11,ON,,20,6104142,,100.48
-76.59944444444444,44.223333333333336,26,2018,-10.4,,,2018-11-21 00:00:00,,-5.2,67,0,0,,-9,11,,,,NA,6104142.2018.11.21.0,,ND,2018-11-21T05:00:00,KINGSTON CLIMATE,,11,2018,,21,8,ON,,21,6104142,,100.42
-76.59944444444444,44.223333333333336,26,2018,-9.7,,,2018-11-21 01:00:00,,-4.7,68,1,0,,-9,11,,,,NA,6104142.2018.11.21.1,,ND,2018-11-21T06:00:00,KINGSTON CLIMATE,,11,2018,,21,11,ON,,21,6104142,,100.38
-76.59944444444444,44.223333333333336,30,2018,-9.4,,,2018-11-21 02:00:00,,-4.5,69,2,0,,-6,11,,,,NA,6104142.2018.11.21.2,,ND,2018-11-21T07:00:00,KINGSTON CLIMATE,,11,2018,,21,4,ON,,21,6104142,,100.27
-76.59944444444444,44.223333333333336,20,2018,-5.1,,,2018-11-21 03:00:00,,-2.8,85,3,0,,-7,11,,,,NA,6104142.2018.11.21.3,,ND,2018-11-21T08:00:00,KINGSTON CLIMATE,,11,2018,,21,11,ON,,21,6104142,,100.14
-76.59944444444444,44.223333333333336,21,2018,-1.6,,,2018-11-21 04:00:00,,-0.7,94,4,0.2,,-6,11,,,,NA,6104142.2018.11.21.4,,ND,2018-11-21T09:00:00,KINGSTON CLIMATE,,11,2018,,21,20,ON,,21,6104142,,99.97
-76.59944444444444,44.223333333333336,22,2018,-0.6,,,2018-11-21 05:00:00,,-0.2,97,5,0.7,,-7,11,,,,NA,6104142.2018.11.21.5,,ND,2018-11-21T10:00:00,KINGSTON CLIMATE,,11,2018,,21,32,ON,,21,6104142,,99.87
-76.59944444444444,44.223333333333336,22,2018,-0.4,,,2018-11-21 06:00:00,,0.7,92,6,0.6,,,11,,,,NA,6104142.2018.11.21.6,,ND,2018-11-21T11:00:00,KINGSTON CLIMATE,,11,2018,,21,32,ON,,21,6104142,,99.79
-76.59944444444444,44.223333333333336,24,2018,-1.1,,,2018-11-21 07:00:00,,2.1,79,7,0,,,11,,,,NA,6104142.2018.11.21.7,,ND,2018-11-21T12:00:00,KINGSTON CLIMATE,,11,2018,,21,31,ON,,21,6104142,,99.74
-76.59944444444444,44.223333333333336,26,2018,-2.3,,,2018-11-21 08:00:00,,1.7,74,8,0.1,,,11,,,,NA,6104142.2018.11.21.8,,ND,2018-11-21T13:00:00,KINGSTON CLIMATE,,11,2018,,21,35,ON,,21,6104142,,99.78
-76.59944444444444,44.223333333333336,29,2018,-3.9,,,2018-11-21 09:00:00,,-0.3,77,9,0,,-7,11,,,,NA,6104142.2018.11.21.9,,ND,2018-11-21T14:00:00,KINGSTON CLIMATE,,11,2018,,21,31,ON,,21,6104142,,99.92
-76.59944444444444,44.223333333333336,27,2018,-4.5,,,2018-11-21 10:00:00,,0.2,71,10,0,,,11,,,,NA,6104142.2018.11.21.10,,ND,2018-11-21T15:00:00,KINGSTON CLIMATE,,11,2018,,21,24,ON,,21,6104142,,99.94
-76.59944444444444,44.223333333333336,28,2018,-8.9,,,2018-11-21 11:00:00,,-0.6,54,11,0.3,,-8,11,,,,NA,6104142.2018.11.21.11,,ND,2018-11-21T16:00:00,KINGSTON CLIMATE,,11,2018,,21,36,ON,,21,6104142,,100.05
-76.59944444444444,44.223333333333336,28,2018,-12.3,,,2018-11-21 12:00:00,,-2.3,46,12,0.2,,-11,11,,,,NA,6104142.2018.11.21.12,,ND,2018-11-21T17:00:00,KINGSTON CLIMATE,,11,2018,,21,45,ON,,21,6104142,,100.2
-76.59944444444444,44.223333333333336,29,2018,-14.6,,,2018-11-21 13:00:00,,-3.1,41,13,0.1,,-11,11,,,,NA,6104142.2018.11.21.13,,ND,2018-11-21T18:00:00,KINGSTON CLIMATE,,11,2018,,21,35,ON,,21,6104142,,100.31
-76.59944444444444,44.223333333333336,30,2018,-14.0,,,2018-11-21 14:00:00,,-5.4,51,14,0.2,,-14,11,,,,NA,6104142.2018.11.21.14,,ND,2018-11-21T19:00:00,KINGSTON CLIMATE,,11,2018,,21,33,ON,,21,6104142,,100.57
-76.59944444444444,44.223333333333336,32,2018,-14.7,,,2018-11-21 15:00:00,,-5.8,50,15,0,,-14,11,,,,NA,6104142.2018.11.21.15,,ND,2018-11-21T20:00:00,KINGSTON CLIMATE,,11,2018,,21,28,ON,,21,6104142,,100.75
-76.59944444444444,44.223333333333336,30,2018,-15.2,,,2018-11-21 16:00:00,,-6.4,50,16,0,,-14,11,,,,NA,6104142.2018.11.21.16,,ND,2018-11-21T21:00:00,KINGSTON CLIMATE,,11,2018,,21,24,ON,,21,6104142,,100.91
-76.59944444444444,44.223333333333336,31,2018,-16.1,,,2018-11-21 17:00:00,,-8.1,52,17,0,,-15,11,,,,NA,6104142.2018.11.21.17,,ND,2018-11-21T22:00:00,KINGSTON CLIMATE,,11,2018,,21,18,ON,,21,6104142,,101.08
-76.59944444444444,44.223333333333336,32,2018,-16.4,,,2018-11-21 18:00:00,,-9.2,56,18,0,,-17,11,,,,NA,6104142.2018.11.21.18,,ND,2018-11-21T23:00:00,KINGSTON CLIMATE,,11,2018,,21,19,ON,,21,6104142,,101.24
-76.59944444444444,44.223333333333336,33,2018,-17.6,,,2018-11-21 19:00:00,,-10.5,56,19,0,,-18,11,,,,NA,6104142.2018.11.21.19,,ND,2018-11-22T00:00:00,KINGSTON CLIMATE,,11,2018,,22,19,ON,,21,6104142,,101.4
-76.59944444444444,44.223333333333336,33,2018,-18.3,,,2018-11-21 20:00:00,,-11.6,57,20,0,,-21,11,,,,NA,6104142.2018.11.21.20,,ND,2018-11-22T01:00:00,KINGSTON CLIMATE,,11,2018,,22,24,ON,,21,6104142,,101.53
-76.59944444444444,44.223333333333336,32,2018,-18.6,,,2018-11-21 21:00:00,,-12.6,61,21,0,,-21,11,,,,NA,6104142.2018.11.21.21,,ND,2018-11-22T02:00:00,KINGSTON CLIMATE,,11,2018,,22,20,ON,,21,6104142,,101.63
-76.59944444444444,44.223333333333336,32,2018,-19.0,,,2018-11-21 22:00:00,,-13.4,63,22,0,,-22,11,,,,NA,6104142.2018.11.21.22,,ND,2018-11-22T03:00:00,KINGSTON CLIMATE,,11,2018,,22,18,ON,,21,6104142,,101.69
-76.59944444444444,44.223333333333336,31,2018,-19.6,,,2018-11-21 23:00:00,,-14.1,63,23,0,,-22,11,,,,NA,6104142.2018.11.21.23,,ND,2018-11-22T04:00:00,KINGSTON CLIMATE,,11,2018,,22,16,ON,,21,6104142,,101.75
-76.59944444444444,44.223333333333336,31,2018,-19.6,,,2018-11-22 00:00:00,,-14.6,66,0,0,,-22,11,,,,NA,6104142.2018.11.22.0,,ND,2018-11-22T05:00:00,KINGSTON CLIMATE,,11,2018,,22,13,ON,,22,6104142,,101.82
-76.59944444444444,44.223333333333336,30,2018,-19.7,,,2018-11-22 01:00:00,,-15.1,68,1,0,,-22,11,,,,NA,6104142.2018.11.22.1,,ND,2018-11-22T06:00:00,KINGSTON CLIMATE,,11,2018,,22,11,ON,,22,6104142,,101.82
-76.59944444444444,44.223333333333336,29,2018,-19.4,,,2018-11-22 02:00:00,,-15.4,71,2,0,,-22,11,,,,NA,6104142.2018.11.22.2,,ND,2018-11-22T07:00:00,KINGSTON CLIMATE,,11,2018,,22,12,ON,,22,6104142,,101.83
-76.59944444444444,44.223333333333336,28,2018,-19.4,,,2018-11-22 03:00:00,,-15.7,73,3,0,,-23,11,,,,NA,6104142.2018.11.22.3,,ND,2018-11-22T08:00:00,KINGSTON CLIMATE,,11,2018,,22,14,ON,,22,6104142,,101.83
-76.59944444444444,44.223333333333336,30,2018,-19.3,,,2018-11-22 04:00:00,,-16.0,75,4,0,,-24,11,,,,NA,6104142.2018.11.22.4,,ND,2018-11-22T09:00:00,KINGSTON CLIMATE,,11,2018,,22,13,ON,,22,6104142,,101.85
-76.59944444444444,44.223333333333336,30,2018,-19.2,,,2018-11-22 05:00:00,,-16.3,78,5,0,,-24,11,,,,NA,6104142.2018.11.22.5,,ND,2018-11-22T10:00:00,KINGSTON CLIMATE,,11,2018,,22,14,ON,,22,6104142,,101.89
-76.59944444444444,44.223333333333336,32,2018,-19.5,,,2018-11-22 06:00:00,,-16.4,77,6,0,,-24,11,,,,NA,6104142.2018.11.22.6,,ND,2018-11-22T11:00:00,KINGSTON CLIMATE,,11,2018,,22,14,ON,,22,6104142,,101.99
-76.59944444444444,44.223333333333336,31,2018,-19.6,,,2018-11-22 07:00:00,,-16.6,78,7,0,,-25,11,,,,NA,6104142.2018.11.22.7,,ND,2018-11-22T12:00:00,KINGSTON CLIMATE,,11,2018,,22,14,ON,,22,6104142,,102.11
-76.59944444444444,44.223333333333336,30,2018,-19.2,,,2018-11-22 08:00:00,,-16.0,76,8,0,,-24,11,,,,NA,6104142.2018.11.22.8,,ND,2018-11-22T13:00:00,KINGSTON CLIMATE,,11,2018,,22,15,ON,,22,6104142,,102.2
-76.59944444444444,44.223333333333336,32,2018,-19.0,,,2018-11-22 09:00:00,,-14.5,69,9,0,,-23,11,,,,NA,6104142.2018.11.22.9,,ND,2018-11-22T14:00:00,KINGSTON CLIMATE,,11,2018,,22,19,ON,,22,6104142,,102.29
-76.59944444444444,44.223333333333336,34,2018,-18.0,,,2018-11-22 10:00:00,,-12.5,64,10,0,,-21,11,,,,NA,6104142.2018.11.22.10,,ND,2018-11-22T15:00:00,KINGSTON CLIMATE,,11,2018,,22,21,ON,,22,6104142,,102.36
-76.59944444444444,44.223333333333336,33,2018,-18.3,,,2018-11-22 11:00:00,,-12.0,59,11,0,,-20,11,,,,NA,6104142.2018.11.22.11,,ND,2018-11-22T16:00:00,KINGSTON CLIMATE,,11,2018,,22,17,ON,,22,6104142,,102.39
-76.59944444444444,44.223333333333336,33,2018,-18.1,,,2018-11-22 12:00:00,,-10.6,54,12,0,,-17,11,,,,NA,6104142.2018.11.22.12,,ND,2018-11-22T17:00:00,KINGSTON CLIMATE,,11,2018,,22,14,ON,,22,6104142,,102.37
-76.59944444444444,44.223333333333336,35,2018,-17.9,,,2018-11-22 13:00:00,,-9.6,51,13,0,,-17,11,,,,NA,6104142.2018.11.22.13,,ND,2018-11-22T18:00:00,KINGSTON CLIMATE,,11,2018,,22,17,ON,,22,6104142,,102.35
-76.59944444444444,44.223333333333336,33,2018,-18.0,,,2018-11-22 14:00:00,,-9.1,48,14,0,,-15,11,,,,NA,6104142.2018.11.22.14,,ND,2018-11-22T19:00:00,KINGSTON CLIMATE,,11,2018,,22,14,ON,,22,6104142,,102.36
-76.59944444444444,44.223333333333336,33,2018,-18.2,,,2018-11-22 15:00:00,,-8.7,46,15,0,,-16,11,,,,NA,6104142.2018.11.22.15,,ND,2018-11-22T20:00:00,KINGSTON CLIMATE,,11,2018,,22,17,ON,,22,6104142,,102.36
-76.59944444444444,44.223333333333336,32,2018,-18.4,,,2018-11-22 16:00:00,,-9.1,47,16,0,,-15,11,,,,NA,6104142.2018.11.22.16,,ND,2018-11-22T21:00:00,KINGSTON CLIMATE,,11,2018,,22,12,ON,,22,6104142,,102.39
-76.59944444444444,44.223333333333336,30,2018,-19.0,,,2018-11-22 17:00:00,,-9.5,46,17,0,,-12,11,,,,NA,6104142.2018.11.22.17,,ND,2018-11-22T22:00:00,KINGSTON CLIMATE,,11,2018,,22,5,ON,,22,6104142,,102.41
-76.59944444444444,44.223333333333336,28,2018,-17.8,,,2018-11-22 18:00:00,,-9.8,52,18,0,,-14,11,,,,NA,6104142.2018.11.22.18,,ND,2018-11-22T23:00:00,KINGSTON CLIMATE,,11,2018,,22,7,ON,,22,6104142,,102.44
-76.59944444444444,44.223333333333336,29,2018,-17.7,,,2018-11-22 19:00:00,,-10.2,54,19,0,,-15,11,,,,NA,6104142.2018.11.22.19,,ND,2018-11-23T00:00:00,KINGSTON CLIMATE,,11,2018,,23,8,ON,,22,6104142,,102.44
-76.59944444444444,44.223333333333336,29,2018,-17.8,,,2018-11-22 20:00:00,,-10.7,56,20,0,,-15,11,,,,NA,6104142.2018.11.22.20,,ND,2018-11-23T01:00:00,KINGSTON CLIMATE,,11,2018,,23,8,ON,,22,6104142,,102.44
-76.59944444444444,44.223333333333336,29,2018,-17.4,,,2018-11-22 21:00:00,,-11.4,61,21,0,,-17,11,,,,NA,6104142.2018.11.22.21,,ND,2018-11-23T02:00:00,KINGSTON CLIMATE,,11,2018,,23,10,ON,,22,6104142,,102.45
-76.59944444444444,44.223333333333336,33,2018,-17.6,,,2018-11-22 22:00:00,,-14.5,77,22,0,,-20,11,,,,NA,6104142.2018.11.22.22,,ND,2018-11-23T03:00:00,KINGSTON CLIMATE,,11,2018,,23,9,ON,,22,6104142,,102.48
-76.59944444444444,44.223333333333336,33,2018,-18.2,,,2018-11-22 23:00:00,,-15.8,81,23,0,,-21,11,,,,NA,6104142.2018.11.22.23,,ND,2018-11-23T04:00:00,KINGSTON CLIMATE,,11,2018,,23,8,ON,,22,6104142,,102.49
-76.59944444444444,44.223333333333336,31,2018,-17.3,,,2018-11-23 00:00:00,,-13.4,72,0,0,,-19,11,,,,NA,6104142.2018.11.23.0,,ND,2018-11-23T05:00:00,KINGSTON CLIMATE,,11,2018,,23,10,ON,,23,6104142,,102.51
-76.59944444444444,44.223333333333336,34,2018,-18.4,,,2018-11-23 01:00:00,,-15.7,80,1,0,,-22,11,,,,NA,6104142.2018.11.23.1,,ND,2018-11-23T06:00:00,KINGSTON CLIMATE,,11,2018,,23,11,ON,,23,6104142,,102.46
-76.59944444444444,44.223333333333336,3,2018,-18.0,,,2018-11-23 02:00:00,,-15.3,80,2,0,,-20,11,,,,NA,6104142.2018.11.23.2,,ND,2018-11-23T07:00:00,KINGSTON CLIMATE,,11,2018,,23,6,ON,,23,6104142,,102.42
-76.59944444444444,44.223333333333336,2,2018,-17.0,,,2018-11-23 03:00:00,,-14.4,81,3,0,,-19,11,,,,NA,6104142.2018.11.23.3,,ND,2018-11-23T08:00:00,KINGSTON CLIMATE,,11,2018,,23,6,ON,,23,6104142,,102.38
-76.59944444444444,44.223333333333336,1,2018,-15.3,,,2018-11-23 04:00:00,,-13.0,83,4,0,,-18,11,,,,NA,6104142.2018.11.23.4,,ND,2018-11-23T09:00:00,KINGSTON CLIMATE,,11,2018,,23,9,ON,,23,6104142,,102.27
-76.59944444444444,44.223333333333336,1,2018,-13.4,,,2018-11-23 05:00:00,,-11.8,87,5,0,,-17,11,,,,NA,6104142.2018.11.23.5,,ND,2018-11-23T10:00:00,KINGSTON CLIMATE,,11,2018,,23,8,ON,,23,6104142,,102.2
-76.59944444444444,44.223333333333336,18,2018,-9.9,,,2018-11-23 06:00:00,,-5.4,70,6,0,,-13,11,,,,NA,6104142.2018.11.23.6,,ND,2018-11-23T11:00:00,KINGSTON CLIMATE,,11,2018,,23,29,ON,,23,6104142,,102.11
-76.59944444444444,44.223333333333336,18,2018,-9.7,,,2018-11-23 07:00:00,,-5.6,73,7,0,,-14,11,,,,NA,6104142.2018.11.23.7,,ND,2018-11-23T12:00:00,KINGSTON CLIMATE,,11,2018,,23,28,ON,,23,6104142,,102.11
-76.59944444444444,44.223333333333336,17,2018,-10.3,,,2018-11-23 08:00:00,,-6.1,72,8,0,,-15,11,,,,NA,6104142.2018.11.23.8,,ND,2018-11-23T13:00:00,KINGSTON CLIMATE,,11,2018,,23,33,ON,,23,6104142,,102.09
-76.59944444444444,44.223333333333336,17,2018,-9.9,,,2018-11-23 09:00:00,,-6.1,74,9,0,,-15,11,,,,NA,6104142.2018.11.23.9,,ND,2018-11-23T14:00:00,KINGSTON CLIMATE,,11,2018,,23,33,ON,,23,6104142,,102.02
-76.59944444444444,44.223333333333336,17,2018,-9.8,,,2018-11-23 10:00:00,,-5.2,70,10,0,,-13,11,,,,NA,6104142.2018.11.23.10,,ND,2018-11-23T15:00:00,KINGSTON CLIMATE,,11,2018,,23,30,ON,,23,6104142,,101.9
-76.59944444444444,44.223333333333336,17,2018,-9.8,,,2018-11-23 11:00:00,,-4.7,67,11,0,,-13,11,,,,NA,6104142.2018.11.23.11,,ND,2018-11-23T16:00:00,KINGSTON CLIMATE,,11,2018,,23,31,ON,,23,6104142,,101.78
-76.59944444444444,44.223333333333336,19,2018,-9.6,,,2018-11-23 12:00:00,,-3.9,64,12,0,,-11,11,,,,NA,6104142.2018.11.23.12,,ND,2018-11-23T17:00:00,KINGSTON CLIMATE,,11,2018,,23,28,ON,,23,6104142,,101.63
-76.59944444444444,44.223333333333336,18,2018,-8.6,,,2018-11-23 13:00:00,,-3.0,65,13,0,,-10,11,,,,NA,6104142.2018.11.23.13,,ND,2018-11-23T18:00:00,KINGSTON CLIMATE,,11,2018,,23,26,ON,,23,6104142,,101.51
-76.59944444444444,44.223333333333336,18,2018,-8.8,,,2018-11-23 14:00:00,,-2.3,61,14,0,,-9,11,,,,NA,6104142.2018.11.23.14,,ND,2018-11-23T19:00:00,KINGSTON CLIMATE,,11,2018,,23,26,ON,,23,6104142,,101.43
-76.59944444444444,44.223333333333336,18,2018,-8.2,,,2018-11-23 15:00:00,,-1.4,60,15,0,,-8,11,,,,NA,6104142.2018.11.23.15,,ND,2018-11-23T20:00:00,KINGSTON CLIMATE,,11,2018,,23,25,ON,,23,6104142,,101.35
-76.59944444444444,44.223333333333336,19,2018,-8.4,,,2018-11-23 16:00:00,,-0.8,56,16,0,,-7,11,,,,NA,6104142.2018.11.23.16,,ND,2018-11-23T21:00:00,KINGSTON CLIMATE,,11,2018,,23,28,ON,,23,6104142,,101.33
-76.59944444444444,44.223333333333336,19,2018,-7.7,,,2018-11-23 17:00:00,,-0.6,59,17,0,,-7,11,,,,NA,6104142.2018.11.23.17,,ND,2018-11-23T22:00:00,KINGSTON CLIMATE,,11,2018,,23,28,ON,,23,6104142,,101.3
-76.59944444444444,44.223333333333336,18,2018,-6.9,,,2018-11-23 18:00:00,,0.0,59,18,0,,-6,11,,,,NA,6104142.2018.11.23.18,,ND,2018-11-23T23:00:00,KINGSTON CLIMATE,,11,2018,,23,30,ON,,23,6104142,,101.26
-76.59944444444444,44.223333333333336,18,2018,-6.7,,,2018-11-23 19:00:00,,0.4,59,19,0,,,11,,,,NA,6104142.2018.11.23.19,,ND,2018-11-24T00:00:00,KINGSTON CLIMATE,,11,2018,,24,34,ON,,23,6104142,,101.21
-76.59944444444444,44.223333333333336,18,2018,-6.0,,,2018-11-23 20:00:00,,0.7,61,20,0,,,11,,,,NA,6104142.2018.11.23.20,,ND,2018-11-24T01:00:00,KINGSTON CLIMATE,,11,2018,,24,34,ON,,23,6104142,,101.11
-76.59944444444444,44.223333333333336,18,2018,-5.2,,,2018-11-23 21:00:00,,0.7,64,21,0,,,11,,,,NA,6104142.2018.11.23.21,,ND,2018-11-24T02:00:00,KINGSTON CLIMATE,,11,2018,,24,32,ON,,23,6104142,,101.05
-76.59944444444444,44.223333333333336,18,2018,-4.7,,,2018-11-23 22:00:00,,0.8,67,22,0.1,,,11,,,,NA,6104142.2018.11.23.22,,ND,2018-11-24T03:00:00,KINGSTON CLIMATE,,11,2018,,24,32,ON,,23,6104142,,100.99
-76.59944444444444,44.223333333333336,18,2018,-5.1,,,2018-11-23 23:00:00,,0.6,65,23,0.1,,,11,,,,NA,6104142.2018.11.23.23,,ND,2018-11-24T04:00:00,KINGSTON CLIMATE,,11,2018,,24,34,ON,,23,6104142,,100.94
-76.59944444444444,44.223333333333336,18,2018,-4.3,,,2018-11-24 00:00:00,,0.8,69,0,0.1,,,11,,,,NA,6104142.2018.11.24.0,,ND,2018-11-24T05:00:00,KINGSTON CLIMATE,,11,2018,,24,33,ON,,24,6104142,,100.91
-76.59944444444444,44.223333333333336,18,2018,-4.4,,,2018-11-24 01:00:00,,1.0,67,1,0,,,11,,,,NA,6104142.2018.11.24.1,,ND,2018-11-24T06:00:00,KINGSTON CLIMATE,,11,2018,,24,30,ON,,24,6104142,,100.79
-76.59944444444444,44.223333333333336,18,2018,-4.4,,,2018-11-24 02:00:00,,0.5,70,2,0,,,11,,,,NA,6104142.2018.11.24.2,,ND,2018-11-24T07:00:00,KINGSTON CLIMATE,,11,2018,,24,30,ON,,24,6104142,,100.76
-76.59944444444444,44.223333333333336,17,2018,-4.2,,,2018-11-24 03:00:00,,0.5,71,3,0,,,11,,,,NA,6104142.2018.11.24.3,,ND,2018-11-24T08:00:00,KINGSTON CLIMATE,,11,2018,,24,26,ON,,24,6104142,,100.71
-76.59944444444444,44.223333333333336,17,2018,-4.2,,,2018-11-24 04:00:00,,0.5,71,4,0,,,11,,,,NA,6104142.2018.11.24.4,,ND,2018-11-24T09:00:00,KINGSTON CLIMATE,,11,2018,,24,27,ON,,24,6104142,,100.61
-76.59944444444444,44.223333333333336,17,2018,-4.8,,,2018-11-24 05:00:00,,0.2,69,5,0,,,11,,,,NA,6104142.2018.11.24.5,,ND,2018-11-24T10:00:00,KINGSTON CLIMATE,,11,2018,,24,32,ON,,24,6104142,,100.56
-76.59944444444444,44.223333333333336,16,2018,-5.0,,,2018-11-24 06:00:00,,0.2,68,6,0,,,11,,,,NA,6104142.2018.11.24.6,,ND,2018-11-24T11:00:00,KINGSTON CLIMATE,,11,2018,,24,34,ON,,24,6104142,,100.49
-76.59944444444444,44.223333333333336,16,2018,-5.0,,,2018-11-24 07:00:00,,0.4,67,7,0.1,,,11,,,,NA,6104142.2018.11.24.7,,ND,2018-11-24T12:00:00,KINGSTON CLIMATE,,11,2018,,24,33,ON,,24,6104142,,100.45
-76.59944444444444,44.223333333333336,16,2018,-4.8,,,2018-11-24 08:00:00,,0.7,67,8,0,,,11,,,,NA,6104142.2018.11.24.8,,ND,2018-11-24T13:00:00,KINGSTON CLIMATE,,11,2018,,24,32,ON,,24,6104142,,100.36
-76.59944444444444,44.223333333333336,17,2018,-4.3,,,2018-11-24 09:00:00,,1.3,66,9,0.2,,,11,,,,NA,6104142.2018.11.24.9,,ND,2018-11-24T14:00:00,KINGSTON CLIMATE,,11,2018,,24,38,ON,,24,6104142,,100.3
-76.59944444444444,44.223333333333336,17,2018,-3.9,,,2018-11-24 10:00:00,,1.6,67,10,0,,,11,,,,NA,6104142.2018.11.24.10,,ND,2018-11-24T15:00:00,KINGSTON CLIMATE,,11,2018,,24,34,ON,,24,6104142,,100.28
-76.59944444444444,44.223333333333336,17,2018,-1.2,,,2018-11-24 11:00:00,,3.0,74,11,0,,,11,,,,NA,6104142.2018.11.24.11,,ND,2018-11-24T16:00:00,KINGSTON CLIMATE,,11,2018,,24,30,ON,,24,6104142,,100.19
-76.59944444444444,44.223333333333336,16,2018,-0.3,,,2018-11-24 12:00:00,,3.7,75,12,0,,,11,,,,NA,6104142.2018.11.24.12,,ND,2018-11-24T17:00:00,KINGSTON CLIMATE,,11,2018,,24,26,ON,,24,6104142,,100.09
-76.59944444444444,44.223333333333336,16,2018,0.7,,,2018-11-24 13:00:00,,4.4,77,13,0,,,11,,,,NA,6104142.2018.11.24.13,,ND,2018-11-24T18:00:00,KINGSTON CLIMATE,,11,2018,,24,23,ON,,24,6104142,,100.05
-76.59944444444444,44.223333333333336,18,2018,1.3,,,2018-11-24 14:00:00,,5.0,77,14,0,,,11,,,,NA,6104142.2018.11.24.14,,ND,2018-11-24T19:00:00,KINGSTON CLIMATE,,11,2018,,24,27,ON,,24,6104142,,99.98
-76.59944444444444,44.223333333333336,15,2018,2.5,,,2018-11-24 15:00:00,,4.2,89,15,0.6,,,11,,,,NA,6104142.2018.11.24.15,,ND,2018-11-24T20:00:00,KINGSTON CLIMATE,,11,2018,,24,24,ON,,24,6104142,,99.9
-76.59944444444444,44.223333333333336,14,2018,2.4,,,2018-11-24 16:00:00,,3.6,92,16,1.6,,,11,,,,NA,6104142.2018.11.24.16,,ND,2018-11-24T21:00:00,KINGSTON CLIMATE,,11,2018,,24,22,ON,,24,6104142,,99.76
